Date/time,TEMP [C],Relative humidity,PM1 [ug/m3],PM2.5 [ug/m3],PM10 [ug/m3]
2021-04-30 18:05:14+02:00,6.5,6.5,5.07,7.51,9.66
2021-04-30 18:10:14+02:00,6.4,6.4,9.04,10.0,10.0
2021-04-30 18:15:15+02:00,6.8,6.8,5.59,6.18,6.18
2021-04-30 18:20:15+02:00,7.0,7.0,8.42,10.63,12.13
2021-04-30 18:25:15+02:00,6.8,6.8,9.35,13.43,16.94
2021-04-30 18:30:14+02:00,6.8,6.8,7.27,8.7,9.47
2021-04-30 18:35:14+02:00,6.6,6.6,11.72,13.47,14.06
2021-04-30 18:40:15+02:00,6.8,6.8,6.66,8.06,8.87
2021-04-30 18:45:15+02:00,6.7,6.7,8.21,9.46,9.89
2021-04-30 18:50:14+02:00,6.7,6.7,7.22,8.55,9.19
2021-04-30 18:55:14+02:00,6.2,6.2,9.54,12.01,13.66
2021-04-30 19:00:14+02:00,6.4,6.4,9.71,10.73,10.73
2021-04-30 19:05:14+02:00,6.3,6.3,5.03,6.39,7.34
2021-04-30 19:10:15+02:00,6.3,6.3,9.78,10.81,10.81
2021-04-30 19:15:14+02:00,6.0,6.0,8.72,9.64,9.64
2021-04-30 19:20:14+02:00,5.9,5.9,10.29,12.36,13.49
2021-04-30 19:25:14+02:00,6.1,6.1,8.66,12.75,16.37
2021-04-30 19:30:14+02:00,5.8,5.8,13.99,17.89,20.66
2021-04-30 19:35:15+02:00,5.8,5.8,9.96,11.01,11.01
2021-04-30 19:40:17+02:00,5.8,5.8,8.92,10.08,10.32
2021-04-30 19:45:15+02:00,5.9,5.9,13.27,16.78,19.17
2021-04-30 19:50:14+02:00,5.9,5.9,11.46,14.55,16.7
2021-04-30 19:55:14+02:00,6.1,6.1,13.52,15.85,16.88
2021-04-30 20:00:14+02:00,6.1,6.1,9.55,10.89,11.28
2021-04-30 20:05:15+02:00,5.8,5.8,12.26,15.4,17.51
2021-04-30 20:10:15+02:00,6.0,6.0,16.98,19.9,21.2
2021-04-30 20:15:14+02:00,6.2,6.2,10.87,13.96,16.16
2021-04-30 20:20:52+02:00,,,25.25,34.29,41.54
2021-04-30 20:25:14+02:00,6.0,6.0,12.91,15.22,16.31
2021-04-30 20:30:52+02:00,,,27.43,31.99,33.89
2021-04-30 20:35:32+02:00,6.1,6.1,10.86,14.07,16.42
2021-04-30 20:40:15+02:00,6.1,6.1,9.03,11.23,12.66
2021-04-30 20:45:48+02:00,6.2,6.2,14.63,18.2,20.51
2021-04-30 20:50:52+02:00,,,14.46,21.09,26.89
2021-04-30 20:55:37+02:00,6.4,6.4,14.11,19.14,23.16
2021-04-30 21:00:14+02:00,6.0,6.0,7.52,8.31,8.31
2021-04-30 21:05:49+02:00,6.0,6.0,8.58,9.48,9.48
2021-04-30 21:10:17+02:00,5.9,5.9,10.42,17.39,24.07
2021-04-30 21:15:52+02:00,,,17.19,25.35,32.56
2021-04-30 21:20:51+02:00,,,8.18,9.04,9.04
2021-04-30 21:25:52+02:00,,,12.14,19.76,26.96
2021-04-30 21:30:30+02:00,0.0,0.0,6.76,7.47,7.47
2021-04-30 21:35:52+02:00,,,10.95,17.34,23.29
2021-04-30 21:40:27+02:00,6.1,6.1,8.83,9.76,9.76
2021-04-30 21:45:51+02:00,,,10.79,12.61,13.38
2021-04-30 21:50:34+02:00,6.0,6.0,7.32,9.64,11.39
2021-04-30 21:55:32+02:00,5.9,5.9,7.06,11.24,15.15
2021-04-30 22:00:15+02:00,5.8,5.8,16.91,33.84,51.06
2021-04-30 22:05:17+02:00,5.8,5.8,14.12,22.32,29.96
2021-04-30 22:10:15+02:00,5.8,5.8,16.52,25.92,34.63
2021-04-30 22:15:15+02:00,6.2,6.2,18.43,21.46,22.71
2021-04-30 22:20:15+02:00,6.0,6.0,12.12,16.06,19.08
2021-04-30 22:25:14+02:00,0.0,0.0,13.26,25.69,38.22
2021-04-30 22:30:52+02:00,,,10.11,12.35,13.69
2021-04-30 22:35:52+02:00,,,19.08,39.12,59.61
2021-04-30 22:40:17+02:00,5.7,5.7,22.62,34.29,44.85
2021-04-30 22:45:14+02:00,5.8,5.8,11.18,14.72,17.41
2021-04-30 22:50:15+02:00,5.8,5.8,27.13,58.38,90.66
2021-04-30 22:55:16+02:00,6.1,6.1,22.14,40.75,59.25
2021-04-30 23:00:14+02:00,6.2,6.2,17.98,30.52,42.61
2021-04-30 23:05:17+02:00,6.2,6.2,19.94,34.16,47.94
2021-04-30 23:10:14+02:00,6.2,6.2,18.18,30.96,43.31
2021-04-30 23:15:14+02:00,6.2,6.2,17.82,26.53,34.3
2021-04-30 23:20:14+02:00,5.9,5.9,14.17,21.09,27.27
2021-04-30 23:25:15+02:00,6.0,6.0,11.57,16.99,21.76
2021-04-30 23:30:15+02:00,6.1,6.1,24.33,41.16,57.39
2021-04-30 23:35:14+02:00,6.2,6.2,16.2,22.29,27.26
2021-04-30 23:40:14+02:00,6.1,6.1,24.41,49.07,74.18
2021-04-30 23:45:15+02:00,6.1,6.1,28.82,53.59,78.3
2021-04-30 23:50:15+02:00,6.3,6.3,42.68,90.67,140.11
2021-04-30 23:55:14+02:00,6.5,6.5,25.55,50.1,74.95
2021-05-01 00:00:14+02:00,6.4,6.4,34.48,67.4,100.69
2021-05-01 00:05:14+02:00,6.5,6.5,32.48,68.27,105.06
2021-05-01 00:10:15+02:00,6.6,6.6,29.8,53.57,77.03
2021-05-01 00:15:15+02:00,6.6,6.6,32.2,53.68,74.24
2021-05-01 00:20:17+02:00,6.6,6.6,24.19,44.72,65.17
2021-05-01 00:25:15+02:00,6.6,6.6,47.88,106.69,167.82
2021-05-01 00:30:19+02:00,6.6,6.6,37.6,63.02,87.42
2021-05-01 00:35:19+02:00,6.7,6.7,27.18,43.38,58.52
2021-05-01 00:40:14+02:00,6.5,6.5,38.14,65.38,91.77
2021-05-01 00:45:15+02:00,6.5,6.5,27.49,45.38,62.42
2021-05-01 00:50:15+02:00,6.4,6.4,23.97,39.74,54.8
2021-05-01 00:55:14+02:00,6.2,6.2,22.69,37.16,50.89
2021-05-01 01:00:16+02:00,6.1,6.1,30.39,53.82,76.83
2021-05-01 01:05:15+02:00,6.1,6.1,29.47,61.46,94.31
2021-05-01 01:10:15+02:00,6.2,6.2,23.2,43.63,64.07
2021-05-01 01:15:15+02:00,6.1,6.1,25.25,48.55,72.01
2021-05-01 01:20:14+02:00,6.2,6.2,25.9,54.41,83.71
2021-05-01 01:25:14+02:00,6.2,6.2,22.81,47.18,72.13
2021-05-01 01:30:14+02:00,6.1,6.1,24.28,49.75,75.79
2021-05-01 01:35:15+02:00,6.1,6.1,24.69,43.98,62.94
2021-05-01 01:40:42+02:00,6.3,6.3,22.42,33.83,44.12
2021-05-01 01:45:14+02:00,6.2,6.2,20.45,28.89,36.04
2021-05-01 01:50:14+02:00,6.2,6.2,22.99,40.21,57.03
2021-05-01 01:55:15+02:00,6.3,6.3,34.57,62.71,90.57
2021-05-01 02:00:14+02:00,6.2,6.2,23.49,33.37,41.78
2021-05-01 02:05:14+02:00,6.1,6.1,18.59,32.74,46.6
2021-05-01 02:10:14+02:00,6.1,6.1,28.88,51.49,73.73
2021-05-01 02:15:15+02:00,6.2,6.2,24.49,43.21,61.57
2021-05-01 02:20:15+02:00,6.3,6.3,25.85,39.78,52.53
2021-05-01 02:25:14+02:00,6.2,6.2,31.73,64.41,97.75
2021-05-01 02:30:14+02:00,6.1,6.1,30.99,49.16,66.1
2021-05-01 02:35:14+02:00,6.2,6.2,26.71,60.99,96.76
2021-05-01 02:40:15+02:00,6.2,6.2,21.76,43.38,65.35
2021-05-01 02:45:14+02:00,6.2,6.2,32.06,55.81,78.96
2021-05-01 02:50:14+02:00,6.3,6.3,22.06,39.7,57.12
2021-05-01 02:55:14+02:00,6.1,6.1,28.26,54.83,81.64
2021-05-01 03:00:15+02:00,6.2,6.2,30.2,58.33,86.68
2021-05-01 03:05:14+02:00,6.0,6.0,23.86,44.88,65.92
2021-05-01 03:10:14+02:00,6.1,6.1,29.18,56.11,83.24
2021-05-01 03:15:14+02:00,6.4,6.4,30.49,54.17,77.43
2021-05-01 03:20:14+02:00,6.4,6.4,21.79,35.77,49.06
2021-05-01 03:25:15+02:00,6.4,6.4,24.79,40.29,54.95
2021-05-01 03:30:14+02:00,6.1,6.1,26.52,47.03,67.17
2021-05-01 03:35:14+02:00,6.0,6.0,24.73,35.77,45.36
2021-05-01 03:40:14+02:00,5.9,5.9,32.78,62.05,91.4
2021-05-01 03:45:15+02:00,5.9,5.9,18.92,37.0,55.28
2021-05-01 03:50:15+02:00,5.9,5.9,21.41,43.72,66.51
2021-05-01 03:55:14+02:00,5.9,5.9,20.1,29.34,37.43
2021-05-01 04:00:14+02:00,5.8,5.8,24.44,45.41,66.32
2021-05-01 04:05:15+02:00,5.9,5.9,18.73,33.88,48.85
2021-05-01 04:10:20+02:00,5.8,5.8,38.07,84.58,132.88
2021-05-01 04:15:14+02:00,5.8,5.8,17.28,32.2,47.08
2021-05-01 04:20:14+02:00,5.7,5.7,34.07,56.45,77.8
2021-05-01 04:25:14+02:00,5.7,5.7,23.92,45.28,66.7
2021-05-01 04:30:15+02:00,5.8,5.8,22.89,36.84,49.96
2021-05-01 04:35:15+02:00,5.8,5.8,17.59,33.87,50.27
2021-05-01 04:40:14+02:00,5.9,5.9,27.53,43.45,58.25
2021-05-01 04:45:17+02:00,5.8,5.8,17.81,31.36,44.63
2021-05-01 04:50:14+02:00,5.9,5.9,20.45,39.89,59.54
2021-05-01 04:55:14+02:00,5.9,5.9,24.52,43.99,63.18
2021-05-01 05:00:14+02:00,5.8,5.8,18.87,30.59,41.65
2021-05-01 05:05:15+02:00,5.9,5.9,27.56,58.66,90.71
2021-05-01 05:10:15+02:00,6.0,6.0,20.06,28.34,35.36
2021-05-01 05:15:17+02:00,6.0,6.0,20.74,35.66,50.13
2021-05-01 05:20:15+02:00,6.0,6.0,22.35,47.26,72.9
2021-05-01 05:25:14+02:00,6.2,6.2,24.66,36.0,45.93
2021-05-01 05:30:14+02:00,6.3,6.3,20.69,32.78,44.05
2021-05-01 05:35:14+02:00,6.4,6.4,18.5,35.97,53.6
2021-05-01 05:40:15+02:00,6.4,6.4,13.25,23.13,32.78
2021-05-01 05:45:14+02:00,6.5,6.5,15.3,26.38,37.15
2021-05-01 05:50:14+02:00,6.5,6.5,34.01,50.47,65.11
2021-05-01 05:55:15+02:00,6.4,6.4,19.31,37.17,55.16
2021-05-01 06:00:15+02:00,6.3,6.3,25.12,39.24,52.27
2021-05-01 06:05:14+02:00,6.3,6.3,25.25,45.63,65.77
2021-05-01 06:10:14+02:00,6.3,6.3,24.57,31.63,36.72
2021-05-01 06:15:14+02:00,6.4,6.4,28.96,50.16,70.79
2021-05-01 06:20:15+02:00,6.4,6.4,25.24,42.34,58.75
2021-05-01 06:25:15+02:00,6.3,6.3,29.35,58.67,88.48
2021-05-01 06:30:14+02:00,6.3,6.3,33.05,54.81,75.58
2021-05-01 06:35:14+02:00,6.4,6.4,27.2,48.05,68.49
2021-05-01 06:40:15+02:00,6.3,6.3,24.94,41.77,57.9
2021-05-01 06:45:15+02:00,6.4,6.4,25.26,48.56,72.03
2021-05-01 06:50:14+02:00,6.4,6.4,26.4,40.93,54.28
2021-05-01 06:55:14+02:00,6.5,6.5,14.53,24.25,33.56
2021-05-01 07:00:14+02:00,6.6,6.6,22.02,45.16,68.83
2021-05-01 07:05:15+02:00,6.5,6.5,25.11,42.52,59.31
2021-05-01 07:10:14+02:00,6.6,6.6,15.86,31.64,47.68
2021-05-01 07:15:14+02:00,6.7,6.7,21.93,40.74,59.49
2021-05-01 07:20:22+02:00,6.8,6.8,15.56,23.51,30.68
2021-05-01 07:25:16+02:00,6.8,6.8,17.03,30.64,44.07
2021-05-01 07:30:14+02:00,6.9,6.9,19.15,31.58,43.4
2021-05-01 07:35:14+02:00,7.0,7.0,18.81,40.42,62.72
2021-05-01 07:40:15+02:00,6.9,6.9,18.73,35.06,51.38
2021-05-01 07:45:15+02:00,7.0,7.0,19.4,26.24,31.7
2021-05-01 07:50:14+02:00,7.1,7.1,21.94,38.41,54.5
2021-05-01 07:55:14+02:00,7.1,7.1,21.98,36.4,50.15
2021-05-01 08:00:14+02:00,7.1,7.1,25.86,52.0,78.62
2021-05-01 08:05:15+02:00,7.2,7.2,21.22,28.06,33.3
2021-05-01 08:10:15+02:00,7.2,7.2,26.82,51.76,76.91
2021-05-01 08:15:14+02:00,7.3,7.3,23.83,37.23,49.6
2021-05-01 08:20:14+02:00,7.7,7.7,18.84,31.87,44.43
2021-05-01 08:25:14+02:00,7.8,7.8,17.68,30.21,42.34
2021-05-01 08:30:15+02:00,7.7,7.7,19.47,28.75,36.96
2021-05-01 08:35:14+02:00,8.1,8.1,19.64,39.27,59.24
2021-05-01 08:40:14+02:00,8.3,8.3,23.4,43.63,63.83
2021-05-01 08:45:14+02:00,8.3,8.3,14.19,18.97,22.72
2021-05-01 08:50:15+02:00,8.4,8.4,21.85,33.86,44.9
2021-05-01 08:55:15+02:00,8.8,8.8,19.62,27.96,35.09
2021-05-01 09:00:17+02:00,9.0,9.0,25.13,33.59,40.19
2021-05-01 09:05:15+02:00,8.9,8.9,18.63,29.26,39.12
2021-05-01 09:10:15+02:00,8.7,8.7,17.7,23.88,28.79
2021-05-01 09:15:14+02:00,8.6,8.6,21.91,39.57,57.02
2021-05-01 09:20:14+02:00,8.5,8.5,21.6,37.97,53.99
2021-05-01 09:25:14+02:00,8.3,8.3,21.78,39.33,56.66
2021-05-01 09:30:15+02:00,8.5,8.5,19.65,32.08,43.85
2021-05-01 09:35:14+02:00,8.2,8.2,20.73,34.01,46.62
2021-05-01 09:40:17+02:00,8.2,8.2,16.79,22.91,27.86
2021-05-01 09:45:14+02:00,8.2,8.2,24.16,35.02,44.48
2021-05-01 09:50:14+02:00,8.3,8.3,20.55,44.02,68.24
2021-05-01 09:55:14+02:00,8.0,8.0,21.23,32.99,43.82
2021-05-01 10:00:14+02:00,8.2,8.2,18.32,28.73,38.38
2021-05-01 10:05:15+02:00,8.1,8.1,20.37,36.13,51.6
2021-05-01 10:10:15+02:00,8.2,8.2,24.08,33.45,41.22
2021-05-01 10:15:17+02:00,8.1,8.1,14.88,21.28,26.76
2021-05-01 10:20:15+02:00,8.1,8.1,25.94,40.03,52.93
2021-05-01 10:25:15+02:00,8.4,8.4,25.97,42.58,58.36
2021-05-01 10:30:14+02:00,8.2,8.2,19.74,30.45,40.27
2021-05-01 10:35:14+02:00,8.1,8.1,26.54,40.31,52.78
2021-05-01 10:40:20+02:00,8.3,8.3,16.64,24.49,31.41
2021-05-01 10:45:15+02:00,8.4,8.4,19.99,22.09,22.09
2021-05-01 10:50:14+02:00,8.3,8.3,16.92,25.55,33.33
2021-05-01 10:55:14+02:00,8.2,8.2,21.26,30.55,38.57
2021-05-01 11:00:22+02:00,8.4,8.4,15.18,26.82,38.24
2021-05-01 11:05:14+02:00,8.4,8.4,18.58,27.88,36.22
2021-05-01 11:10:14+02:00,8.5,8.5,18.71,27.1,34.4
2021-05-01 11:15:14+02:00,8.7,8.7,23.09,40.97,58.52
2021-05-01 11:20:14+02:00,8.8,8.8,16.69,22.57,27.26
2021-05-01 11:25:15+02:00,8.6,8.6,26.9,40.19,52.08
2021-05-01 11:30:14+02:00,8.7,8.7,22.19,40.81,59.32
2021-05-01 11:35:14+02:00,8.8,8.8,18.22,23.67,27.68
2021-05-01 11:40:14+02:00,8.7,8.7,22.39,34.78,46.18
2021-05-01 11:45:15+02:00,8.4,8.4,26.4,44.64,62.22
2021-05-01 11:50:14+02:00,8.6,8.6,17.24,30.82,44.21
2021-05-01 11:55:14+02:00,8.7,8.7,22.02,35.51,48.22
2021-05-01 12:00:14+02:00,8.5,8.5,25.87,34.53,41.29
2021-05-01 12:05:17+02:00,8.3,8.3,18.65,25.42,30.88
2021-05-01 12:10:14+02:00,8.3,8.3,20.95,30.03,37.85
2021-05-01 12:15:15+02:00,8.3,8.3,21.31,29.71,36.7
2021-05-01 12:20:15+02:00,8.5,8.5,17.21,29.9,42.27
2021-05-01 12:25:15+02:00,8.4,8.4,19.49,31.85,43.57
2021-05-01 12:30:14+02:00,8.5,8.5,22.62,41.21,59.62
2021-05-01 12:35:14+02:00,8.5,8.5,17.87,26.89,35.0
2021-05-01 12:40:15+02:00,8.8,8.8,17.01,21.4,24.36
2021-05-01 12:45:15+02:00,9.0,9.0,12.3,16.09,18.92
2021-05-01 12:50:14+02:00,9.1,9.1,16.09,23.41,29.8
2021-05-01 12:55:17+02:00,8.9,8.9,16.87,22.08,25.97
2021-05-01 13:00:14+02:00,8.9,8.9,17.28,23.91,29.38
2021-05-01 13:05:14+02:00,8.8,8.8,22.2,29.53,35.21
2021-05-01 13:10:14+02:00,8.9,8.9,14.43,21.22,27.21
2021-05-01 13:20:15+02:00,8.8,8.8,16.9,21.01,23.66
2021-05-01 13:25:14+02:00,8.7,8.7,15.62,24.66,33.06
2021-05-01 13:30:14+02:00,8.6,8.6,19.1,26.96,33.61
2021-05-01 13:35:17+02:00,8.9,8.9,15.79,22.78,28.84
2021-05-01 13:40:14+02:00,8.8,8.8,8.87,11.35,13.12
2021-05-01 13:45:14+02:00,8.7,8.7,15.25,25.4,35.11
2021-05-01 13:50:15+02:00,8.4,8.4,16.16,28.28,40.13
2021-05-01 13:55:14+02:00,8.5,8.5,14.5,18.75,21.84
2021-05-01 14:00:14+02:00,8.3,8.3,10.41,14.03,16.91
2021-05-01 14:05:14+02:00,8.3,8.3,11.07,14.74,17.6
2021-05-01 14:10:17+02:00,8.6,8.6,18.93,21.73,22.65
2021-05-01 14:15:14+02:00,8.6,8.6,15.32,25.68,35.63
2021-05-01 14:20:15+02:00,8.6,8.6,16.07,24.94,33.11
2021-05-01 14:25:15+02:00,8.6,8.6,13.92,18.69,22.44
2021-05-01 14:30:15+02:00,8.7,8.7,15.37,18.64,20.52
2021-05-01 14:35:14+02:00,8.7,8.7,13.74,16.65,18.3
2021-05-01 14:40:14+02:00,9.0,9.0,13.51,20.53,26.89
2021-05-01 14:45:15+02:00,9.2,9.2,10.97,13.74,15.58
2021-05-01 14:50:15+02:00,9.3,9.3,13.54,16.82,18.92
2021-05-01 14:55:14+02:00,9.3,9.3,17.13,23.07,27.78
2021-05-01 15:00:14+02:00,9.2,9.2,13.88,21.88,29.3
2021-05-01 15:05:14+02:00,9.1,9.1,17.88,25.32,31.65
2021-05-01 15:10:15+02:00,9.1,9.1,17.59,23.46,28.04
2021-05-01 15:15:14+02:00,9.2,9.2,12.13,15.66,18.21
2021-05-01 15:20:14+02:00,9.2,9.2,17.53,20.26,21.25
2021-05-01 15:25:17+02:00,9.3,9.3,12.88,17.59,21.4
2021-05-01 15:30:14+02:00,9.2,9.2,9.05,11.42,13.02
2021-05-01 15:35:14+02:00,9.2,9.2,15.18,22.07,28.1
2021-05-01 15:40:14+02:00,9.5,9.5,13.18,21.38,29.11
2021-05-01 15:45:15+02:00,9.5,9.5,15.5,21.44,26.35
2021-05-01 15:50:15+02:00,9.0,9.0,16.92,22.21,26.2
2021-05-01 15:55:14+02:00,9.0,9.0,15.71,22.76,28.9
2021-05-01 16:00:14+02:00,9.2,9.2,12.91,15.92,17.8
2021-05-01 16:05:15+02:00,9.1,9.1,9.27,12.59,15.25
2021-05-01 16:10:14+02:00,8.9,8.9,12.11,15.49,17.89
2021-05-01 16:15:14+02:00,8.4,8.4,14.42,23.45,31.98
2021-05-01 16:20:14+02:00,8.6,8.6,10.81,15.92,20.44
2021-05-01 16:25:14+02:00,8.5,8.5,18.94,23.73,26.91
2021-05-01 16:30:15+02:00,8.4,8.4,12.21,19.75,26.86
2021-05-01 16:35:14+02:00,8.3,8.3,16.52,24.19,30.93
2021-05-01 16:40:14+02:00,8.3,8.3,16.76,19.51,20.61
2021-05-01 16:45:14+02:00,8.2,8.2,14.15,21.63,28.44
2021-05-01 16:50:15+02:00,8.1,8.1,20.2,31.3,41.49
2021-05-01 16:55:15+02:00,7.9,7.9,15.48,31.61,48.1
2021-05-01 17:00:14+02:00,8.1,8.1,19.4,31.28,42.46
2021-05-01 17:05:14+02:00,7.9,7.9,24.45,45.14,65.73
2021-05-01 17:10:14+02:00,7.8,7.8,14.9,23.39,31.26
2021-05-01 17:15:15+02:00,7.4,7.4,17.78,32.55,47.21
2021-05-01 17:20:15+02:00,7.6,7.6,18.52,31.14,43.28
2021-05-01 17:25:15+02:00,7.3,7.3,16.72,30.49,44.13
2021-05-01 17:30:14+02:00,7.4,7.4,22.69,32.66,41.27
2021-05-01 17:35:14+02:00,7.6,7.6,24.5,38.55,51.6
2021-05-01 17:40:17+02:00,7.4,7.4,17.69,30.31,42.52
2021-05-01 17:45:17+02:00,7.5,7.5,22.9,37.24,50.8
2021-05-01 17:50:15+02:00,7.5,7.5,23.74,45.44,67.27
2021-05-01 17:55:14+02:00,7.2,7.2,28.38,62.23,97.32
2021-05-01 18:00:14+02:00,7.4,7.4,20.22,32.62,44.28
2021-05-01 18:05:14+02:00,7.4,7.4,22.42,32.93,42.18
2021-05-01 18:10:15+02:00,7.2,7.2,16.51,24.24,31.04
2021-05-01 18:15:14+02:00,7.2,7.2,19.18,30.31,40.67
2021-05-01 18:20:14+02:00,7.1,7.1,19.09,24.63,28.64
2021-05-01 18:25:14+02:00,6.9,6.9,24.43,44.2,63.74
2021-05-01 18:30:14+02:00,7.0,7.0,14.42,18.19,20.75
2021-05-01 18:35:15+02:00,6.9,6.9,26.41,35.03,41.67
2021-05-01 18:40:14+02:00,7.0,7.0,17.42,24.93,31.39
2021-05-01 18:45:14+02:00,6.9,6.9,20.34,35.18,49.62
2021-05-01 18:47:27+02:00,6.7,6.7,15.78,23.07,29.47
2021-05-01 18:50:15+02:00,6.7,6.7,26.2,40.85,54.37
2021-05-01 18:55:15+02:00,6.9,6.9,18.97,29.94,40.13
2021-05-01 19:00:14+02:00,6.8,6.8,19.25,28.0,35.64
2021-05-01 19:05:14+02:00,6.6,6.6,13.62,20.68,27.07
2021-05-01 19:10:14+02:00,6.6,6.6,18.41,26.52,33.54
2021-05-01 19:15:15+02:00,6.6,6.6,18.46,26.13,32.63
2021-05-01 19:20:15+02:00,6.5,6.5,20.57,30.41,39.13
2021-05-01 19:25:14+02:00,6.5,6.5,21.12,40.57,60.14
2021-05-01 19:30:14+02:00,6.4,6.4,15.96,24.4,32.07
2021-05-01 19:35:14+02:00,6.3,6.3,28.74,41.97,53.56
2021-05-01 19:40:15+02:00,6.4,6.4,17.21,23.59,28.78
2021-05-01 19:45:15+02:00,6.5,6.5,17.51,27.0,35.7
2021-05-01 19:50:14+02:00,6.4,6.4,26.32,35.75,43.32
2021-05-01 19:55:14+02:00,6.4,6.4,21.52,43.53,65.97
2021-05-01 20:00:14+02:00,6.4,6.4,21.34,30.32,37.99
2021-05-01 20:10:17+02:00,6.4,6.4,17.97,29.8,41.1
2021-05-01 20:15:16+02:00,6.4,6.4,15.0,24.45,33.4
2021-05-01 20:20:14+02:00,6.4,6.4,19.4,27.57,34.52
2021-05-01 20:25:14+02:00,6.4,6.4,29.6,43.57,55.9
2021-05-01 20:30:14+02:00,6.3,6.3,14.91,25.99,36.79
2021-05-01 20:35:15+02:00,6.3,6.3,27.83,54.74,82.01
